DestinationPort,FlowDuration,TotalFwdPackets,TotalBackwardPackets,TotalLengthOfFwdPackets,TotalLengthOfBwdPackets,FwdPacketLengthMax,FwdPacketLengthMin,FwdPacketLengthMean,FwdPacketLengthStd,BwdPacketLengthMax,BwdPacketLengthMin,BwdPacketLengthMean,BwdPacketLengthStd,FlowBytes/s,FlowPackets/s,FlowIATMean,FlowIATStd,FlowIATMax,FlowIATMin,FwdIATTotal,FwdIATMean,FwdIATStd,FwdIATMax,FwdIATMin,BwdIATTotal,BwdIATMean,BwdIATStd,BwdIATMax,BwdIATMin,FwdPSHFlags,BwdPSHFlags,FwdURGFlags,BwdURGFlags,FwdHeaderLength,BwdHeaderLength,FwdPackets/s,BwdPackets/s,MinPacketLength,MaxPacketLength,PacketLengthMean,PacketLengthStd,PacketLengthVariance,FINFlagCount,SYNFlagCount,RSTFlagCount,PSHFlagCount,ACKFlagCount,URGFlagCount,CWEFlagCount,ECEFlagCount,Down/UpRatio,AveragePacketSize,AvgFwdSegmentSize,AvgBwdSegmentSize,Fwd1HeaderLength,FwdAvgBytes/Bulk,FwdAvgPackets/Bulk,FwdAvgBulkRate,BwdAvgBytes/Bulk,BwdAvgPackets/Bulk,BwdAvgBulkRate,SubflowFwdPackets,SubflowFwdBytes,SubflowBwdPackets,SubflowBwdBytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,ActiveMean,ActiveStd,ActiveMax,ActiveMin,IdleMean,IdleStd,IdleMax,IdleMin,Label
389,116,2,2,328,326,164,164,164,0,163,163,163,0,5637931.034,34482.75862,38.66666667,60.91250556,109,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,17241.37931,17241.37931,163,164,163.6,0.547722558,0.3,0,0,0,0,0,0,0,0,1,204.5,164,163,40,0,0,0,0,0,0,2,328,2,326,-1,-1,1,20,0,0,0,0,0,0,0,0,normal
389,121,2,2,328,326,164,164,164,0,163,163,163,0,5404958.678,33057.85124,40.33333333,63.79916405,114,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,16528.92562,16528.92562,163,164,163.6,0.547722558,0.3,0,0,0,0,0,0,0,0,1,204.5,164,163,40,0,0,0,0,0,0,2,328,2,326,-1,-1,1,20,0,0,0,0,0,0,0,0,normal
53,25067,2,2,102,322,51,51,51,0,161,161,161,0,16914.66869,159.5723461,8355.666667,14428.28945,25016,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,40,79.78617306,79.78617306,51,161,95,60.24948133,3630,0,0,0,0,0,0,0,0,1,118.75,51,161,40,0,0,0,0,0,0,2,102,2,322,-1,-1,1,20,0,0,0,0,0,0,0,0,normal
53,180,2,2,142,242,71,71,71,0,121,121,121,0,2133333.333,22222.22222,60,98.72689603,174,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,11111.11111,11111.11111,71,121,91,27.38612788,750,0,0,0,0,0,0,0,0,1,113.75,71,121,40,0,0,0,0,0,0,2,142,2,242,-1,-1,1,20,0,0,0,0,0,0,0,0,normal
88,544,7,4,458,358,220,0,65.42857143,105.6264758,179,0,89.5,103.3456982,1500000,20220.58824,54.4,114.1881488,375,1,544,90.66666667,162.1032593,416,1,459,153,258.9420785,452,3,0,0,0,0,164,104,12867.64706,7352.941176,0,220,68,97.93411514,9591.090909,0,0,0,1,0,0,0,0,0,74.18181818,65.42857143,89.5,164,0,0,0,0,0,0,7,458,4,358,8192,2053,5,20,0,0,0,0,0,0,0,0,normal
88,808,9,4,630,2944,300,0,70,130.4223907,1472,0,736,849.8595962,4423267.327,16089.10891,67.33333333,187.5571832,659,1,808,101,257.4140633,736,1,696,232,395.7739254,689,3,0,0,0,0,204,104,11138.61386,4950.49505,0,1472,255.2857143,526.3339724,277027.4505,0,0,0,1,0,0,0,0,0,274.9230769,70,736,204,0,0,0,0,0,0,9,630,4,2944,8192,2053,7,20,0,0,0,0,0,0,0,0,normal
88,899,7,4,2794,2830,1388,0,399.1428571,675.5233597,1415,0,707.5,816.9506309,6255839.822,12235.81758,89.9,230.1967516,743,1,899,149.8333333,295.403058,751,1,855,285,449.1402899,803,4,0,0,0,0,164,104,7786.429366,4449.388209,0,1415,468.6666667,688.9956239,474714.9697,0,0,0,1,0,0,0,0,0,511.2727273,399.1428571,707.5,164,0,0,0,0,0,0,7,2794,4,2830,8192,2053,5,20,0,0,0,0,0,0,0,0,normal
88,519,7,4,470,370,226,0,67.14285714,108.5532566,185,0,92.5,106.8097998,1618497.11,21194.60501,51.9,98.46539155,323,1,519,86.5,156.8244241,402,1,406,135.3333333,228.3425789,399,3,0,0,0,0,164,104,13487.47592,7707.129094,0,226,70,100.8644455,10173.63636,0,0,0,1,0,0,0,0,0,76.36363636,67.14285714,92.5,164,0,0,0,0,0,0,7,470,4,370,8192,2053,5,20,0,0,0,0,0,0,0,0,normal
49455,12,1,1,6,6,6,6,6,0,6,6,6,0,1000000,166666.6667,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,83333.33333,83333.33333,6,6,6,0,0,0,0,0,0,1,0,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,2053,255,0,20,0,0,0,0,0,0,0,0,normal
88,887,9,4,642,2944,306,0,71.33333333,133.067652,1472,0,736,849.8595962,4042841.037,14656.14431,73.91666667,159.9729854,575,1,887,110.875,237.0758995,692,1,765,255,291.3760457,575,5,0,0,0,0,204,104,10146.56144,4509.582864,0,1472,256.1428571,526.4168949,277114.7473,0,0,0,1,0,0,0,0,0,275.8461538,71.33333333,736,204,0,0,0,0,0,0,9,642,4,2944,8192,2053,7,20,0,0,0,0,0,0,0,0,normal
88,1001,9,6,3130,3042,1550,0,347.7777778,681.6006488,1515,0,507,780.7980533,6165834.166,14985.01499,71.5,176.7300201,683,1,1001,125.125,254.1936481,752,1,885,177,285.0359626,683,4,0,0,0,0,204,144,8991.008991,5994.005994,0,1550,385.75,683.8544192,467656.8667,0,0,0,1,0,0,0,0,0,411.4666667,347.7777778,507,204,0,0,0,0,0,0,9,3130,6,3042,8192,2053,7,20,0,0,0,0,0,0,0,0,normal
135,38995202,11,6,574,472,156,0,52.18181818,67.68429387,152,0,78.66666667,68.10188446,26.82381284,0.435951069,2437200.125,9732716.149,38900000,1,39000000,3899520.2,12300000,38900000,1,505,101,95.21817053,219,3,0,0,0,0,244,144,0.282085986,0.153865083,0,156,58.11111111,66.55372787,4429.398693,0,0,0,1,0,0,0,0,0,61.52941176,52.18181818,78.66666667,244,0,0,0,0,0,0,11,574,6,472,8192,2052,9,20,0,0,0,0,0,0,0,0,normal
49666,38994250,19,16,5556,2566,1711,0,292.4210526,510.2906923,284,0,160.375,112.7994533,208.2871193,0.897568231,1146889.706,6676976.036,38900000,1,39000000,2166347.222,9176226.721,38900000,1,4090,272.6666667,410.6640383,1625,2,0,0,0,0,404,344,0.487251326,0.410316906,0,1711,225.6111111,381.0434754,145194.1302,0,0,0,1,0,0,0,0,0,232.0571429,292.4210526,160.375,404,0,0,0,0,0,0,19,5556,16,2566,8192,2049,17,20,0,0,0,0,0,0,0,0,normal
88,81,1,4,6,24,6,6,6,0,6,6,6,0,370370.3704,61728.39506,20.25,31.59509456,67,1,0,0,0,0,0,69,23,38.10511777,67,1,0,0,0,0,20,80,12345.67901,49382.71605,6,6,6,0,0,0,0,0,0,1,1,0,0,4,7.2,6,6,20,0,0,0,0,0,0,1,6,4,24,256,0,0,20,0,0,0,0,0,0,0,0,normal
88,88,1,4,6,24,6,6,6,0,6,6,6,0,340909.0909,56818.18182,22,30.67028964,66,1,0,0,0,0,0,68,22.66666667,37.5277675,66,1,0,0,0,0,20,80,11363.63636,45454.54545,6,6,6,0,0,0,0,0,0,1,1,0,0,4,7.2,6,6,20,0,0,0,0,0,0,1,6,4,24,256,0,0,20,0,0,0,0,0,0,0,0,normal
49455,2,3,0,18,0,6,6,6,0,0,0,0,0,9000000,1500000,1,0,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,60,0,1500000,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,8,6,0,60,0,0,0,0,0,0,3,18,0,0,2053,-1,2,20,0,0,0,0,0,0,0,0,normal
88,24,1,4,6,24,6,6,6,0,6,6,6,0,1250000,208333.3333,6,10.03327796,21,0,0,0,0,0,0,3,1,1,2,0,0,0,0,0,20,80,41666.66667,166666.6667,6,6,6,0,0,0,0,0,0,1,1,0,0,4,7.2,6,6,20,0,0,0,0,0,0,1,6,4,24,255,0,0,20,0,0,0,0,0,0,0,0,normal
88,12,1,4,6,24,6,6,6,0,6,6,6,0,2500000,416666.6667,3,4.69041576,10,0,0,0,0,0,0,2,0.666666667,0.577350269,1,0,0,0,0,0,20,80,83333.33333,333333.3333,6,6,6,0,0,0,0,0,0,1,1,0,0,4,7.2,6,6,20,0,0,0,0,0,0,1,6,4,24,251,0,0,20,0,0,0,0,0,0,0,0,normal
88,87,1,4,6,24,6,6,6,0,6,6,6,0,344827.5862,57471.26437,21.75,30.90172595,66,0,0,0,0,0,0,67,22.33333333,37.81974793,66,0,0,0,0,0,20,80,11494.25287,45977.01149,6,6,6,0,0,0,0,0,0,1,1,0,0,4,7.2,6,6,20,0,0,0,0,0,0,1,6,4,24,256,0,0,20,0,0,0,0,0,0,0,0,normal
389,484790,15,12,5036,1566,1660,0,335.7333333,573.0133963,507,0,130.5,191.6224982,13618.2677,55.69421812,18645.76923,83361.21693,424352,3,484790,34627.85714,113003.2071,424352,3,484732,44066.54545,143288.4253,476078,3,0,0,0,0,324,264,30.94123229,24.75298583,0,1660,235.7857143,444.688435,197747.8042,0,0,0,1,0,0,0,0,0,244.5185185,335.7333333,130.5,324,0,0,0,0,0,0,15,5036,12,1566,8192,0,13,20,0,0,0,0,0,0,0,0,normal
123,64014742,4,4,192,192,48,48,48,0,48,48,48,0,5.998618256,0.124971214,9144963.143,24200000,64000000,3,64000000,21300000,37000000,64000000,3,64000000,21300000,37000000,64000000,3,0,0,0,0,104,104,0.062485607,0.062485607,48,48,48,0,0,0,0,0,0,0,0,0,0,1,54,48,48,104,0,0,0,0,0,0,4,192,4,192,-1,-1,3,20,96,0,96,96,64000000,0,64000000,64000000,normal
389,57,1,2,6,12,6,6,6,0,6,6,6,0,315789.4737,52631.57895,28.5,38.89087297,56,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,20,40,17543.85965,35087.7193,6,6,6,0,0,0,0,0,0,1,1,0,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,253,0,0,20,0,0,0,0,0,0,0,0,normal
389,474499,14,12,4100,1044,1646,0,292.8571429,578.0317874,210,0,87,89.21475622,10840.90799,54.79463603,18979.96,84162.81624,419887,1,474426,36494.30769,116084.5733,419887,2,474453,43132.09091,142228.7246,471966,3,0,0,0,0,304,264,29.50480401,25.28983201,0,1646,190.5185185,427.0937899,182409.1054,0,0,0,1,0,0,0,0,0,197.8461538,292.8571429,87,304,0,0,0,0,0,0,14,4100,12,1044,8192,0,12,20,0,0,0,0,0,0,0,0,normal
53,207194,1,1,57,161,57,57,57,0,161,161,161,0,1052.15402,9.652789173,207194,0,207194,207194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.826394587,4.826394587,57,161,91.66666667,60.044428,3605.333333,0,0,0,0,0,0,0,0,1,137.5,57,161,20,0,0,0,0,0,0,1,57,1,161,-1,-1,0,20,0,0,0,0,0,0,0,0,normal
53,207656,2,2,92,300,46,46,46,0,150,150,150,0,1887.737412,19.26262665,69218.66667,119884.1853,207649,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,9.631313326,9.631313326,46,150,87.6,56.96314598,3244.8,0,0,0,0,0,0,0,0,1,109.5,46,150,40,0,0,0,0,0,0,2,92,2,300,-1,-1,1,20,0,0,0,0,0,0,0,0,normal
80,6533802,8,6,614,4805,198,0,76.75,99.32450424,1648,0,800.8333333,873.5111715,829.3792802,2.142703437,502600.1538,1720188.214,6224735,41,309067,44152.42857,72511.61584,206933,67,6510377,1302075.4,2753439.825,6224782,1048,0,0,0,0,172,132,1.224401964,0.918301473,0,1648,361.2666667,644.8472097,415827.9238,0,0,0,1,0,0,0,0,0,387.0714286,76.75,800.8333333,172,0,0,0,0,0,0,8,614,6,4805,8192,1013,7,20,0,0,0,0,0,0,0,0,normal
80,60128399,6,5,237,4592,213,0,39.5,85.03117076,1666,0,918.4,839.8659417,80.31146813,0.182941841,6012839.9,19000000,60100000,3,60100000,12000000,26900000,60100000,3,30131,7532.75,14125.53931,28708,50,0,0,0,0,132,112,0.099786459,0.083155382,0,1666,402.4166667,683.6423119,467366.8106,0,0,0,1,0,0,0,0,0,439,39.5,918.4,132,0,0,0,0,0,0,6,237,5,4592,8192,946,5,20,0,0,0,0,0,0,0,0,normal
53,68983,1,1,63,168,63,63,63,0,168,168,168,0,3348.651117,28.99265036,68983,0,68983,68983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,14.49632518,14.49632518,63,168,98,60.62177826,3675,0,0,0,0,0,0,0,0,1,147,63,168,20,0,0,0,0,0,0,1,63,1,168,-1,-1,0,20,0,0,0,0,0,0,0,0,normal
53,69367,2,2,104,314,52,52,52,0,157,157,157,0,6025.920106,57.66430724,23122.33333,40042.99395,69360,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,28.83215362,28.83215362,52,157,94,57.51086854,3307.5,0,0,0,0,0,0,0,0,1,117.5,52,157,40,0,0,0,0,0,0,2,104,2,314,-1,-1,1,20,0,0,0,0,0,0,0,0,normal
135,50,1,3,6,18,6,6,6,0,6,6,6,0,480000,80000,16.66666667,24.58319209,45,1,0,0,0,0,0,5,2.5,2.121320344,4,1,0,0,0,0,20,60,20000,60000,6,6,6,0,0,0,0,0,0,1,1,0,0,3,7.5,6,6,20,0,0,0,0,0,0,1,6,3,18,253,2051,0,20,0,0,0,0,0,0,0,0,normal
49671,48,1,3,6,18,6,6,6,0,6,6,6,0,500000,83333.33333,16,24.33105012,44,0,0,0,0,0,0,4,2,2.828427125,4,0,0,0,0,0,20,60,20833.33333,62500,6,6,6,0,0,0,0,0,0,1,1,0,0,3,7.5,6,6,20,0,0,0,0,0,0,1,6,3,18,251,2047,0,20,0,0,0,0,0,0,0,0,normal
49666,35,1,3,6,18,6,6,6,0,6,6,6,0,685714.2857,114285.7143,11.66666667,16.77299417,31,1,0,0,0,0,0,4,2,1.414213562,3,1,0,0,0,0,20,60,28571.42857,85714.28571,6,6,6,0,0,0,0,0,0,1,1,0,0,3,7.5,6,6,20,0,0,0,0,0,0,1,6,3,18,254,2048,0,20,0,0,0,0,0,0,0,0,normal
445,90003134,10,10,48,12,6,0,4.8,2.529822128,6,0,1.2,2.529822128,0.666643453,0.222214484,4737007.053,11200000,30000000,3,90000000,10000000,15000000,30000000,3,90000000,10000000,15000000,30000000,3,0,0,0,0,224,296,0.111107242,0.111107242,0,6,3.142857143,3.070597894,9.428571429,0,0,0,0,1,0,0,0,1,3.3,4.8,1.2,224,0,0,0,0,0,0,10,48,10,12,255,2053,7,20,15839.66667,27322.53075,47389,46,30000000,28584.79136,30000000,30000000,normal
1031,105,1,2,6,12,6,6,6,0,6,6,6,0,171428.5714,28571.42857,52.5,6.363961031,57,48,0,0,0,0,0,48,48,0,48,48,0,0,0,0,20,40,9523.809524,19047.61905,6,6,6,0,0,0,0,0,0,1,1,0,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,2047,251,0,20,0,0,0,0,0,0,0,0,normal
1032,26,1,2,6,12,6,6,6,0,6,6,6,0,692307.6923,115384.6154,13,16.97056275,25,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,20,40,38461.53846,76923.07692,6,6,6,0,0,0,0,0,0,1,1,0,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,2048,254,0,20,0,0,0,0,0,0,0,0,normal
1029,63,1,2,6,12,6,6,6,0,6,6,6,0,285714.2857,47619.04762,31.5,24.74873734,49,14,0,0,0,0,0,49,49,0,49,49,0,0,0,0,20,40,15873.01587,31746.03175,6,6,6,0,0,0,0,0,0,1,1,0,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,2051,253,0,20,0,0,0,0,0,0,0,0,normal
53,92828,1,1,46,143,46,46,46,0,143,143,143,0,2036.023614,21.54522342,92828,0,92828,92828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,10.77261171,10.77261171,46,143,78.33333333,56.00297611,3136.333333,0,0,0,0,0,0,0,0,1,117.5,46,143,32,0,0,0,0,0,0,1,46,1,143,-1,-1,0,32,0,0,0,0,0,0,0,0,normal
53,46689,1,1,41,133,41,41,41,0,133,133,133,0,3726.787894,42.83664246,46689,0,46689,46689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,21.41832123,21.41832123,41,133,71.66666667,53.11622477,2821.333333,0,0,0,0,0,0,0,0,1,107.5,41,133,20,0,0,0,0,0,0,1,41,1,133,-1,-1,0,20,0,0,0,0,0,0,0,0,normal
53,189,2,2,142,242,71,71,71,0,121,121,121,0,2031746.032,21164.02116,63,103.058236,182,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,10582.01058,10582.01058,71,121,91,27.38612788,750,0,0,0,0,0,0,0,0,1,113.75,71,121,40,0,0,0,0,0,0,2,142,2,242,-1,-1,1,20,0,0,0,0,0,0,0,0,normal
53,93265,2,2,70,264,35,35,35,0,132,132,132,0,3581.193374,42.8885434,31088.33333,53841.3767,93259,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,40,21.4442717,21.4442717,35,132,73.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,92.25,35,132,64,0,0,0,0,0,0,2,70,2,264,-1,-1,1,32,0,0,0,0,0,0,0,0,normal
389,126,2,2,328,326,164,164,164,0,163,163,163,0,5190476.19,31746.03175,42,66.68583058,119,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,15873.01587,15873.01587,163,164,163.6,0.547722558,0.3,0,0,0,0,0,0,0,0,1,204.5,164,163,40,0,0,0,0,0,0,2,328,2,326,-1,-1,1,20,0,0,0,0,0,0,0,0,normal
443,68104493,12,12,1021,7741,565,0,85.08333333,169.5113074,1460,0,645.0833333,682.4856253,128.6552416,0.352399657,2961064.913,14100000,67900000,0,236156,21468.72727,42167.90157,144442,0,68100000,6189312.909,20500000,67900000,76,0,0,0,0,252,252,0.176199829,0.176199829,0,1460,350.48,557.1236488,310386.76,0,0,0,1,0,0,0,0,1,365.0833333,85.08333333,645.0833333,252,0,0,0,0,0,0,12,1021,12,7741,65535,0,11,20,236156,0,236156,236156,67900000,0,67900000,67900000,normal
443,70361124,343,288,29818,441015,2341,0,86.93294461,364.7345885,4380,0,1531.302083,980.5123114,6691.663993,8.968020465,111684.3238,2708112.012,68000000,0,2385807,6976.04386,24873.61528,299186,0,70300000,245083.3728,4012073.342,68000000,1,0,0,0,0,10396,5772,4.874851061,4.093169404,0,4380,744.9889241,1013.829692,1027850.645,0,0,0,1,0,0,0,0,0,746.1695721,86.93294461,1531.302083,10396,0,0,0,0,0,0,343,29818,288,441015,65535,0,219,20,2385807,0,2385807,2385807,68000000,0,68000000,68000000,normal
53,202,2,2,142,242,71,71,71,0,121,121,121,0,1900990.099,19801.9802,67.33333333,110.5637071,195,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,9900.990099,9900.990099,71,121,91,27.38612788,750,0,0,0,0,0,0,0,0,1,113.75,71,121,40,0,0,0,0,0,0,2,142,2,242,-1,-1,1,20,0,0,0,0,0,0,0,0,normal
53,47087,2,2,60,244,30,30,30,0,122,122,122,0,6456.13439,84.9491367,15695.66667,27179.62995,47080,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,42.47456835,42.47456835,30,122,66.8,50.39047529,2539.2,0,0,0,0,0,0,0,0,1,83.5,30,122,40,0,0,0,0,0,0,2,60,2,244,-1,-1,1,20,0,0,0,0,0,0,0,0,normal
389,119,2,2,328,326,164,164,164,0,163,163,163,0,5495798.319,33613.44538,39.66666667,63.50852961,113,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,16806.72269,16806.72269,163,164,163.6,0.547722558,0.3,0,0,0,0,0,0,0,0,1,204.5,164,163,40,0,0,0,0,0,0,2,328,2,326,-1,-1,1,20,0,0,0,0,0,0,0,0,normal
53,233220,1,1,56,121,56,56,56,0,121,121,121,0,758.9400566,8.57559386,233220,0,233220,233220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,4.28779693,4.28779693,56,121,77.66666667,37.5277675,1408.333333,0,0,0,0,0,0,0,0,1,116.5,56,121,20,0,0,0,0,0,0,1,56,1,121,-1,-1,0,20,0,0,0,0,0,0,0,0,normal
53,233604,2,2,90,220,45,45,45,0,110,110,110,0,1327.032071,17.12299447,77868,134865.2701,233597,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,80,8.561497235,8.561497235,45,110,71,35.60196624,1267.5,0,0,0,0,0,0,0,0,1,88.75,45,110,40,0,0,0,0,0,0,2,90,2,220,-1,-1,1,20,0,0,0,0,0,0,0,0,normal
53,179,2,2,142,242,71,71,71,0,121,121,121,0,2145251.397,22346.36872,59.66666667,97.28480525,172,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,11173.18436,11173.18436,71,121,91,27.38612788,750,0,0,0,0,0,0,0,0,1,113.75,71,121,40,0,0,0,0,0,0,2,142,2,242,-1,-1,1,20,0,0,0,0,0,0,0,0,normal
389,111,2,2,328,326,164,164,164,0,163,163,163,0,5891891.892,36036.03604,37,58.88972746,105,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,18018.01802,18018.01802,163,164,163.6,0.547722558,0.3,0,0,0,0,0,0,0,0,1,204.5,164,163,40,0,0,0,0,0,0,2,328,2,326,-1,-1,1,20,0,0,0,0,0,0,0,0,normal
443,68642970,18,22,11455,7576,2773,0,636.3888889,907.6978727,1460,0,344.3636364,578.6824563,277.2461623,0.582725369,1760076.154,10200000,63600000,1,5031432,295966.5882,1182693.377,4885261,37,68600000,3267643.667,13900000,63600000,1,0,0,0,0,372,452,0.262226416,0.320498953,0,2773,464.1707317,743.3707656,552600.0951,0,0,0,1,0,0,0,0,1,475.775,636.3888889,344.3636364,372,0,0,0,0,0,0,18,11455,22,7576,65535,0,17,20,5031432,0,5031432,5031432,63600000,0,63600000,63600000,normal
80,3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,normal
443,3064054,33,32,12491,35975,1460,0,378.5151515,490.1290724,2920,0,1124.21875,782.975826,15817.60635,21.21372535,47875.84375,161748.7433,1060790,1,3064054,95751.6875,221018.8361,1060790,4,2889262,93202,244379.8519,1110342,2,0,0,0,0,672,652,10.77004518,10.44368017,0,2920,734.3333333,747.0293647,558052.8718,0,0,0,1,0,0,0,0,0,745.6307692,378.5151515,1124.21875,672,0,0,0,0,0,0,33,12491,32,35975,8192,256,32,20,0,0,0,0,0,0,0,0,normal
80,86473824,13,14,906,17963,320,0,69.69230769,122.847049,3224,0,1283.071429,779.1763367,218.2047599,0.312233214,3325916.308,14900000,75600000,3,86500000,7206152,21700000,75600000,48,10700000,826702.8462,2669029.416,9656187,48,0,0,0,0,272,292,0.15033451,0.161898704,0,3224,673.8928571,827.0624205,684032.2474,0,0,0,1,0,0,0,0,1,698.8518519,69.69230769,1283.071429,272,0,0,0,0,0,0,13,906,14,17963,8192,1013,12,20,43774,0,43774,43774,9640109,0,9640109,9640109,normal
445,90008934,10,10,48,12,6,0,4.8,2.529822128,6,0,1.2,2.529822128,0.666600495,0.222200165,4737312.316,11200000,30000000,3,90000000,10000000,15000000,30000000,3,90000000,10000000,15000000,30000000,3,0,0,0,0,224,296,0.111100083,0.111100083,0,6,3.142857143,3.070597894,9.428571429,0,0,0,0,1,0,0,0,1,3.3,4.8,1.2,224,0,0,0,0,0,0,10,48,10,12,253,2047,7,20,22787.33333,39392.60898,68274,41,30000000,42131.40369,30000000,29900000,normal
8080,60202640,9,9,322,256,322,0,35.77777778,107.3333333,256,0,28.44444444,85.33333333,9.600907867,0.29899021,3541331.765,4901981.331,10200000,47,51200000,6396441.875,5268489.909,10200000,234,60200000,7518953.625,4645137.318,10300000,637,0,0,0,0,296,296,0.149495105,0.149495105,0,322,30.42105263,91.78375297,8424.25731,0,0,0,1,0,0,0,0,1,32.11111111,35.77777778,28.44444444,296,0,0,0,0,0,0,9,322,9,256,29200,110,1,32,63678.2,22252.53596,103175,50911,10200000,34941.27201,10200000,10100000,Bot
8080,57891,1,1,0,0,0,0,0,0,0,0,0,0,0,34.54768444,57891,0,57891,57891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,17.27384222,17.27384222,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,237,110,0,32,0,0,0,0,0,0,0,0,Bot
8080,134812,4,3,206,134,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,2522.03068,51.92416105,22468.66667,53230.91125,131123,123,134812,44937.33333,76126.81717,132841,949,132783,66391.5,91544.16521,131123,1660,0,0,0,0,92,72,29.67094917,22.25321188,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,92,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
1841,84,1,1,6,6,6,6,6,0,6,6,6,0,142857.1429,23809.52381,84,0,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,11904.7619,11904.7619,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0,0,0,0,0,0,0,0,Bot
8080,127781,4,3,206,134,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,2660.802467,54.78122726,21296.83333,50455.70005,124286,75,127781,42593.66667,72173.33699,125932,745,125987,62993.5,86680.68477,124286,1701,0,0,0,0,92,72,31.30355843,23.47766882,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,92,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
1845,33,1,1,6,6,6,6,6,0,6,6,6,0,363636.3636,60606.06061,33,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,30303.0303,30303.0303,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0,0,0,0,0,0,0,0,Bot
8080,165810,5,4,212,140,194,0,42.4,84.78679142,128,0,35,62.0644826,2122.911766,54.27899403,20726.25,57769.37468,163697,43,165810,41452.5,82023.50566,164487,43,164470,54823.33333,94287.53776,163697,204,0,0,0,0,112,92,30.15499668,24.12399735,0,194,35.2,68.15798641,4645.511111,0,0,0,1,0,0,0,0,0,39.11111111,42.4,35,112,0,0,0,0,0,0,5,212,4,140,8192,237,4,20,0,0,0,0,0,0,0,0,Bot
8080,65033,4,3,1870,134,1858,0,467.5,927.004315,128,0,44.66666667,72.23111056,30815.12463,107.6376609,10838.83333,25181.30773,62233,55,65033,21677.66667,36790.82389,64158,76,63250,31625,43286.24872,62233,1017,0,0,0,0,92,72,61.50723479,46.13042609,0,1858,250.5,651.0051569,423807.7143,0,0,0,1,0,0,0,0,0,286.2857143,467.5,44.66666667,92,0,0,0,0,0,0,4,1870,3,134,8192,258,3,20,0,0,0,0,0,0,0,0,Bot
